ID,MOSTYPE,MAANTHUI,MGEMOMV,MGEMLEEF,MOSHOOFD,MGODRK,MGODPR,MGODOV,MGODGE,MRELGE,MRELSA,MRELOV,MFALLEEN,MFGEKIND,MFWEKIND,MOPLHOOG,MOPLMIDD,MOPLLAAG,MBERHOOG,MBERZELF,MBERBOER,MBERMIDD,MBERARBG,MBERARBO,MSKA,MSKB1,MSKB2,MSKC,MSKD,MHHUUR,MHKOOP,MAUT1,MAUT2,MAUT0,MZFONDS,MZPART,MINKM30,MINK3045,MINK4575,MINK7512,MINK123M,MINKGEM,MKOOPKLA,PWAPART,PWABEDR,PWALAND,PPERSAUT,PBESAUT,PMOTSCO,PVRAAUT,PAANHANG,PTRACTOR,PWERKT,PBROM,PLEVEN,PPERSONG,PGEZONG,PWAOREG,PBRAND,PZEILPL,PPLEZIER,PFIETS,PINBOED,PBYSTAND,AWAPART,AWABEDR,AWALAND,APERSAUT,ABESAUT,AMOTSCO,AVRAAUT,AAANHANG,ATRACTOR,AWERKT,ABROM,ALEVEN,APERSONG,AGEZONG,AWAOREG,ABRAND,AZEILPL,APLEZIER,AFIETS,AINBOED,ABYSTAND,Purchase
ID0691,33,1,2,2,8,0,4,0,5,4,0,5,3,3,3,0,3,6,2,0,0,2,0,6,1,0,2,6,2,7,2,7,0,2,9,0,5,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0695,35,1,3,3,8,0,4,0,5,5,2,3,2,2,6,0,4,5,0,0,0,4,4,1,0,0,2,7,1,1,8,6,2,2,8,1,4,1,0,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0699,33,1,3,3,8,1,5,1,3,7,1,2,2,3,5,2,4,4,3,1,2,2,2,1,3,2,3,3,1,3,6,6,2,1,5,4,3,2,3,2,1,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0700,13,1,3,2,3,0,7,2,0,7,2,0,0,6,3,2,7,0,2,0,0,7,0,0,2,3,4,0,0,0,9,7,2,0,7,2,0,6,3,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0702,36,1,2,3,8,1,4,1,4,6,2,3,3,4,3,1,4,5,1,1,0,3,2,4,1,2,2,5,1,5,4,6,1,3,7,2,3,4,3,1,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0704,8,1,3,3,2,0,4,1,4,6,1,3,3,1,6,4,2,4,3,0,0,5,2,1,3,3,1,4,0,1,8,7,0,2,8,1,1,6,3,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0705,33,1,2,3,8,1,4,1,4,6,2,3,3,4,3,1,4,5,1,1,0,3,2,4,1,2,2,5,1,5,4,6,1,3,7,2,3,4,3,1,0,3,3,2,0,0,6,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1
ID0706,13,1,3,2,3,1,5,1,3,8,1,1,1,3,6,4,4,2,4,1,0,3,1,1,3,2,3,2,0,1,8,7,1,1,4,5,1,3,4,2,1,5,6,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0711,39,2,2,2,9,0,6,1,3,5,1,3,2,2,5,0,2,7,0,0,1,2,3,5,0,1,2,6,2,6,3,5,2,3,8,1,8,1,1,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0713,33,2,4,2,8,0,5,1,4,8,1,0,0,1,8,0,4,5,0,0,0,5,2,2,0,2,3,5,0,2,7,5,4,0,9,0,1,7,2,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0715,31,1,2,3,7,0,6,0,3,3,0,6,3,4,3,0,3,6,2,0,0,2,4,4,1,0,2,4,3,9,0,5,0,4,5,4,5,3,1,0,0,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0718,13,1,3,2,3,1,7,0,2,7,0,2,1,3,6,3,5,1,6,0,0,2,0,1,6,1,3,1,0,4,5,7,2,1,5,4,1,1,8,0,0,5,6,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0720,33,1,2,3,8,0,7,0,2,6,0,3,2,5,3,2,2,5,2,0,0,3,3,2,2,0,0,7,0,5,4,6,0,3,7,2,3,2,5,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0722,29,1,2,3,7,1,5,1,2,6,2,2,1,7,2,1,4,5,1,0,0,4,3,3,1,3,1,3,3,1,8,8,0,1,6,3,1,5,4,0,0,4,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0723,31,1,2,4,7,4,2,0,3,4,1,4,3,4,3,2,3,5,1,1,1,2,1,5,1,1,2,5,2,5,4,4,1,5,7,2,6,2,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0724,29,1,2,3,7,0,3,0,6,5,0,4,1,4,4,0,0,9,0,0,0,0,2,7,0,0,0,4,5,8,1,6,0,3,9,0,2,5,3,1,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0726,33,1,2,3,8,3,4,0,3,6,0,3,3,2,5,0,5,4,0,0,0,4,5,0,0,0,5,4,0,0,9,9,0,0,5,4,2,7,0,0,0,3,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0730,29,1,2,4,7,1,3,1,5,5,1,4,3,4,3,0,2,8,0,0,0,1,4,4,0,1,1,5,3,8,1,5,0,4,7,2,6,3,1,1,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0732,3,1,2,4,1,2,7,0,0,9,0,0,1,6,3,0,6,3,3,0,0,5,0,2,2,1,5,2,1,1,8,7,2,0,7,2,1,6,1,0,2,5,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0733,24,1,4,2,5,0,5,1,4,8,1,1,1,2,6,1,3,6,0,0,0,5,1,3,0,1,3,5,1,7,2,8,1,1,9,0,2,6,2,0,0,3,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0734,32,1,2,4,7,0,6,1,3,5,0,4,4,4,2,2,3,5,2,0,0,4,3,2,2,3,0,5,2,7,2,6,0,3,9,0,5,2,2,0,0,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0735,32,1,2,3,7,1,5,1,3,4,1,5,4,2,3,1,3,5,1,0,1,2,3,4,1,2,2,5,1,5,4,5,1,3,8,1,5,3,2,0,0,3,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ID0736,31,1,2,3,7,0,5,1,3,6,0,3,3,3,3,0,1,8,0,0,0,4,0,5,0,1,1,5,3,9,0,7,0,2,9,0,6,2,1,0,0,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0740,10,1,3,3,3,0,4,2,4,7,1,2,0,0,9,0,9,0,1,0,0,3,3,3,0,0,0,9,0,5,4,7,1,1,8,1,1,6,2,1,0,4,8,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0741,25,1,2,5,6,1,6,1,2,5,1,4,4,3,2,2,5,3,1,0,0,6,1,2,1,2,3,4,2,8,1,6,1,3,4,5,5,3,1,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0742,10,1,3,3,3,0,3,0,6,9,0,0,0,3,6,5,2,2,2,0,0,5,0,2,2,5,0,2,0,0,9,6,0,3,9,0,0,4,5,0,0,4,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0743,32,1,2,3,7,0,2,2,5,5,2,3,2,4,4,0,3,6,0,0,0,2,5,3,0,1,1,8,1,9,0,7,0,2,7,2,5,4,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ID0745,8,1,2,3,2,1,5,0,3,7,1,2,3,3,4,0,5,4,3,0,0,0,5,2,0,4,3,0,2,0,9,6,2,2,6,3,0,5,3,2,0,5,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0747,34,1,4,3,8,0,4,1,5,6,2,2,0,4,5,0,4,5,4,0,0,3,3,0,0,4,0,5,0,5,4,6,2,2,8,1,0,0,4,5,0,7,6,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0749,25,1,2,5,6,1,5,1,2,6,1,3,5,4,1,1,5,4,3,1,1,2,3,1,2,2,2,3,2,6,3,6,0,3,6,3,3,5,2,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0752,24,1,2,3,5,1,6,1,2,4,1,5,5,3,2,3,4,3,4,0,0,3,1,2,3,1,3,3,1,4,5,5,0,4,5,4,5,2,3,1,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0753,33,1,2,3,8,0,3,3,4,6,1,2,1,2,7,0,3,6,0,0,0,3,3,4,0,1,1,6,3,9,0,7,0,2,7,2,7,2,1,0,0,2,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0754,23,1,2,3,5,0,5,1,4,4,3,3,1,5,3,2,4,3,2,1,1,5,2,1,2,2,4,3,0,8,1,5,1,4,7,2,4,4,1,1,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0755,30,1,2,4,7,1,4,2,4,6,1,3,0,5,4,0,2,7,0,0,0,0,0,9,0,0,2,2,5,5,4,5,1,3,7,2,0,7,0,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ID0756,38,1,4,2,9,0,6,0,3,7,1,2,2,1,6,1,3,5,2,1,0,3,3,2,1,2,2,4,1,6,3,5,2,3,7,2,3,5,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ID0757,23,1,2,2,5,2,4,2,4,7,1,2,6,0,3,1,8,0,3,0,0,1,1,5,0,3,6,1,0,6,3,7,1,2,6,3,4,4,2,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0758,38,1,2,2,9,0,5,1,4,4,4,2,2,3,4,2,3,4,2,0,0,3,3,2,2,2,2,5,1,7,2,7,0,2,9,0,2,2,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0759,5,1,2,4,1,0,5,3,2,5,1,4,3,4,3,1,3,6,2,1,1,3,4,2,1,2,1,6,1,6,3,6,1,3,7,2,4,3,2,1,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0760,31,1,4,3,7,0,3,0,6,9,0,0,0,5,4,0,1,8,1,0,0,4,1,5,0,1,0,4,5,4,5,9,0,0,4,5,1,4,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0761,34,2,3,2,8,0,7,0,2,7,2,0,0,4,5,0,2,7,0,2,0,2,4,2,0,0,4,5,0,2,7,5,4,0,9,0,0,5,4,0,0,4,6,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0762,24,1,2,3,5,0,7,0,2,7,2,0,0,5,4,0,3,6,2,0,0,2,5,2,2,1,2,5,2,0,9,4,4,2,6,3,2,5,3,0,0,3,2,0,0,4,6,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
ID0763,32,1,3,3,7,0,6,0,3,7,0,2,0,5,4,2,4,4,2,2,0,3,3,2,3,2,0,4,0,2,7,7,2,0,2,7,0,5,4,0,0,4,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,1,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
ID0764,39,1,4,2,9,2,0,2,5,9,0,0,0,3,6,2,4,4,2,0,0,3,5,0,2,0,3,5,0,0,9,9,0,0,7,2,0,5,4,0,0,4,5,2,0,0,6,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0765,35,1,2,4,8,0,5,1,3,7,1,2,3,4,3,0,3,6,0,0,0,2,2,6,0,2,3,3,3,5,4,9,0,0,5,4,2,2,3,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0767,2,1,3,3,1,0,5,1,3,7,1,2,3,2,5,1,3,6,2,1,1,2,3,3,1,1,1,5,2,5,4,5,2,2,7,2,4,4,1,1,1,3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0769,9,1,4,2,3,0,6,1,3,7,1,2,1,2,7,1,3,6,0,0,0,3,2,4,0,1,3,5,1,8,1,7,1,1,9,0,2,3,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ID0770,33,1,3,3,8,0,6,1,2,6,0,3,2,3,5,1,2,6,1,0,1,4,2,4,1,2,2,5,2,2,7,7,0,2,7,2,0,4,5,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0771,33,1,2,3,8,1,4,1,4,6,2,3,3,4,3,1,4,5,1,1,0,3,2,4,1,2,2,5,1,5,4,6,1,3,7,2,3,4,3,1,0,3,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ID0777,36,1,2,4,8,0,9,0,0,6,0,3,3,3,3,1,6,2,0,3,0,4,0,3,0,4,2,3,0,2,7,4,2,3,5,4,3,5,0,2,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0778,11,2,2,5,3,2,4,4,0,5,0,4,4,2,3,2,3,4,4,0,0,2,0,4,4,2,0,0,4,0,9,4,2,4,5,4,3,5,1,1,0,3,6,2,0,0,6,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0779,11,1,4,2,3,0,6,1,3,9,0,0,0,2,7,3,4,3,5,1,0,2,2,1,4,1,2,2,1,0,9,8,1,0,4,5,1,2,6,2,1,6,6,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0781,35,1,3,4,8,0,9,0,0,9,0,0,0,6,3,0,6,3,4,0,0,4,0,3,3,0,4,3,0,4,6,9,0,0,6,4,3,4,4,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0782,8,1,3,4,2,0,6,0,3,9,0,0,0,5,4,0,6,3,0,0,0,4,5,0,0,0,0,9,0,4,5,7,2,0,7,2,0,0,9,0,0,5,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0784,11,1,2,3,3,1,5,3,2,6,0,3,3,4,3,0,2,7,1,0,0,3,3,4,1,0,2,6,1,4,5,6,1,2,9,0,1,7,2,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0785,1,1,3,3,1,1,4,2,3,7,1,1,1,4,4,4,4,2,6,0,0,2,1,1,4,2,3,2,0,0,9,6,3,0,3,6,1,3,4,2,0,5,8,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0786,3,1,2,4,1,1,6,1,2,5,1,3,2,4,3,1,4,4,2,1,0,4,1,3,2,2,3,4,1,3,6,6,1,3,7,2,3,4,3,1,0,4,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0790,37,1,2,2,8,0,4,2,4,3,2,4,4,4,2,0,5,4,0,0,0,7,0,2,0,5,0,4,0,7,2,7,0,2,9,0,4,5,0,0,0,3,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0792,38,1,3,3,9,1,5,1,3,5,1,3,3,2,4,2,3,5,2,1,0,3,2,3,2,2,2,3,2,5,4,4,2,4,7,2,3,5,1,1,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0793,23,1,2,2,5,0,6,2,2,4,2,4,4,3,2,2,5,2,2,0,0,3,3,3,2,3,3,3,0,8,1,4,3,3,7,2,3,4,2,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0796,33,1,1,6,8,2,5,1,2,7,0,2,5,4,0,0,6,3,5,0,0,5,0,0,2,2,0,3,3,9,0,7,2,1,5,4,6,3,0,0,0,3,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0797,33,1,3,3,8,1,6,2,2,7,1,2,0,3,6,0,0,9,2,0,0,3,3,2,0,0,0,9,0,3,6,7,1,2,7,2,0,4,0,5,0,6,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0799,18,10,2,2,4,1,1,1,7,2,2,6,6,2,2,5,2,2,3,1,0,3,1,2,5,1,2,1,2,6,3,4,0,5,4,5,4,1,4,2,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0800,1,1,2,4,1,0,2,0,7,6,0,3,5,3,2,3,4,2,7,0,0,0,2,0,4,0,4,1,0,0,9,9,0,0,2,7,2,2,5,0,0,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ID0801,8,1,3,2,2,0,7,2,0,7,2,0,0,6,3,2,7,0,2,0,0,7,0,0,2,3,4,0,0,0,9,7,2,0,7,2,0,6,3,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ID0803,39,1,2,5,9,0,5,4,0,0,0,9,7,0,2,0,0,9,0,0,0,0,6,3,0,0,0,6,3,7,2,7,1,2,7,2,7,2,0,0,0,1,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0808,32,2,2,4,7,0,3,3,4,5,1,4,2,5,2,1,4,5,2,1,0,1,5,2,1,1,4,4,1,3,6,7,1,2,7,2,5,3,1,1,0,3,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0809,31,1,3,2,7,0,6,0,4,6,0,3,0,1,8,0,4,5,0,0,0,4,2,4,0,2,4,3,2,9,0,6,3,0,9,0,2,7,2,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0811,1,1,2,4,1,0,5,2,2,9,0,0,5,2,3,5,1,3,7,0,0,2,0,0,1,1,5,3,0,0,9,6,3,0,5,4,0,1,4,5,0,6,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0812,3,1,2,3,1,1,5,4,0,9,0,0,1,6,3,4,3,2,6,0,0,2,2,0,5,2,3,1,0,0,9,5,4,0,0,9,0,0,8,1,0,5,6,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ID0813,40,1,4,3,10,2,5,0,3,8,1,1,1,3,6,2,4,4,2,0,7,0,1,1,5,0,4,1,0,1,8,4,5,1,1,8,2,0,7,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0814,33,1,2,2,8,0,3,2,4,5,2,3,3,4,3,0,4,5,0,0,0,5,4,0,0,3,0,6,0,7,2,9,0,0,9,0,3,6,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ID0815,8,1,3,3,2,0,4,1,4,6,1,3,3,1,6,4,2,4,3,0,0,5,2,1,3,3,1,4,0,1,8,7,0,2,8,1,1,6,3,0,0,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ID0816,8,1,3,3,2,1,7,0,1,6,0,3,2,4,4,4,3,2,3,0,0,5,1,1,3,2,3,2,0,0,9,6,3,2,5,4,1,4,4,1,0,5,7,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ID0819,35,1,4,4,8,1,4,1,4,6,0,3,2,2,5,0,0,9,2,1,1,3,3,2,0,4,5,0,0,3,6,6,1,2,6,3,0,9,0,0,0,4,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID0823,38,1,4,3,9,1,4,1,4,7,1,2,0,2,7,2,0,7,5,0,0,2,0,3,2,2,5,2,0,6,3,6,2,1,5,4,7,2,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
